,epoch,low,high,open,close,volume,date
594,1622311200,33650.86,35097.21,33909.71,34627.82,6162.49093657,2021-05-29 18:00:00
595,1622332800,33333.0,35514.0,34627.81,35349.38,5727.06697065,2021-05-30 00:00:00
596,1622354400,35286.95,36436.3,35362.22,36383.45,3850.92664072,2021-05-30 06:00:00
597,1622376000,35138.04,36500.0,36378.76,35847.44,3469.14970766,2021-05-30 12:00:00
598,1622397600,35511.3,36350.0,35841.47,35669.44,2991.80326179,2021-05-30 18:00:00
599,1622419200,34183.0,36012.17,35669.44,34483.38,5138.65105243,2021-05-31 00:00:00
600,1622419200,34183.0,36012.17,35669.44,34483.38,5138.65105243,2021-05-31 00:00:00
601,1622440800,34471.51,37236.08,34487.28,36871.3,4773.38032909,2021-05-31 06:00:00
602,1622462400,36360.0,37494.2,36857.07,36959.65,6137.44493549,2021-05-31 12:00:00
603,1622484000,36531.19,37534.09,36961.5,37279.31,3477.63968461,2021-05-31 18:00:00
604,1622505600,36500.0,37918.97,37276.23,37278.51,4044.09621201,2021-06-01 00:00:00
